store_number,store_name,store_type,street_address,city,state,zip,has_15O,has_34O,has_15U,has_34U,current_sku_count,on_endcap_no_catalyst,endcap_recommended_qty,latitude,longitude
350,YORK NE,Supercenter,101 E DAVID DR,YORK,NE,68467,Y,,,,1,,9,40.826644627548,-97.597849305968
352,CHESTER IL,Wal-Mart,2206 STATE ST,CHESTER,IL,62233,Y,,,,1,,9,37.925180595519,-89.806628445249
353,GRAHAM TX,Supercenter,2121 STATE HIGHWAY 16 S,GRAHAM,TX,76450,Y,Y,,,2,,9,33.085735713495,-98.584961859692
354,OWENSVILLE MO,Supercenter,1888 HIGHWAY 28,OWENSVILLE,MO,65066,Y,,,,1,,9,38.357859704423,-91.47736656142
357,VERSAILLES MO,Supercenter,1003 W NEWTON ST,VERSAILLES,MO,65084,Y,,,,1,,9,38.431706330685,-92.852405289776
360,CUSHING OK,Supercenter,3100 E MAIN ST,CUSHING,OK,74023,Y,,,,1,,9,35.985733300937,-96.723098650393
362,WINFIELD AL,Supercenter,2575 US HIGHWAY 43,WINFIELD,AL,35594,Y,,,,1,,9,33.9303,-87.7972
363,"MARSHALL, MO",Supercenter,855 CHEROKEE DR,MARSHALL,MO,65340,Y,Y,,,2,,9,39.113031875949,-93.213454144922
364,CENTER TX,Supercenter,765 HURST STREET,CENTER,TX,75935,,,,,0,Y,9,31.7865,-94.1869
366,MADISONVILLE TN,Supercenter,4525 HIGHWAY 411,MADISONVILLE,TN,37354,Y,,,,1,,9,35.514912372794,-84.360849433385
368,"PARSONS, KS",Supercenter,3201 NO 16TH ST,PARSONS,KS,67357,Y,,,,1,,9,37.372181220161,-95.258385910742
369,WINFIELD KS,Supercenter,2202 PIKE RD,WINFIELD,KS,67156,Y,,,,1,,9,37.2273632592,-96.99591193538
370,WELLINGTON KS,Supercenter,2022 E 16TH ST,WELLINGTON,KS,67152,Y,,,Y,2,,9,37.275152409741,-97.37636103854
372,DODGE CITY KS,Supercenter,1905 N 14TH AVE,DODGE CITY,KS,67801,Y,Y,,,2,,9,37.768155405361,-100.032905840321
373,HUNTSVILLE AR,Supercenter,157 GARY HATFIELD WAY,HUNTSVILLE,AR,72740,Y,,,,1,,9,36.0884253,-93.7375258
377,SUMTER MCCRAYS SC,Neighborhood Market,343 PINEWOOD RD,SUMTER,SC,29150,,,,,0,Y,9,33.9137,-80.3542
378,HOLTON KS,Supercenter,427 S ARIZONA AVE,HOLTON,KS,66436,,,,,0,Y,9,39.4436,-95.7525
382,OTTAWA KS,Supercenter,2101 S PRINCETON ST,OTTAWA,KS,66067,Y,,,,1,,9,38.583440704547,-95.267699055207
383,SILSBEE TX,Supercenter,1100 US HIGHWAY 96 N,SILSBEE,TX,77656,Y,,,,1,,9,30.338105486476,-94.18288262596
384,LUMBERTON TX,Supercenter,100 NO. LHS DRIVE,LUMBERTON,TX,77657,Y,,,,1,,9,30.258125328192,-94.218028910183
387,CHANDLER OK,Supercenter,3100 E 1ST ST,CHANDLER,OK,74834,Y,,,,1,,9,35.7032002,-96.880011
388,FT SMITH AR,Supercenter,2100 N 62ND ST,FORT SMITH,AR,72904,Y,Y,,,2,,9,35.3880338,-94.4265011
390,WAVERLY TN,Supercenter,275 WALTON DR,WAVERLY,TN,37185,Y,,,,1,,9,36.0830353,-87.7945789
393,JACKSON TN/BEMIS,Supercenter,2171 S HIGHLAND AVE,JACKSON,TN,38301,Y,,,,1,,9,35.551164416774,-88.807866071849
394,MOULTON AL,Supercenter,15445 HIGHWAY 24,MOULTON,AL,35650,Y,,,,1,,9,34.493154531793,-87.274219987491
395,MISSION TX,Supercenter,2410 E EXPRESSWAY 83,MISSION,TX,78572,Y,,,,1,,9,26.196488507389,-98.296262132866
396,ANDERSON SC,Supercenter,3812 LIBERTY HWY,ANDERSON,SC,29621,Y,Y,Y,,3,,9,34.55402922579,-82.680226591691
397,"MCALLEN, TX",Supercenter,1200 E JACKSON AVE,MCALLEN,TX,78503,Y,,,,1,,9,26.1771,-98.252
401,PLAQUEMINE LA,Supercenter,59690 BELLEVIEW DR,PLAQUEMINE,LA,70764,Y,,,,1,,9,30.262854831105,-91.252024052995
402,BREAUX BRIDGE LA,Supercenter,1932 REES ST,BREAUX BRIDGE,LA,70517,Y,,Y,Y,3,,9,30.291226948238,-91.912988421478
403,RUSSELVILLE AL,Supercenter,13675 HIGHWAY 43,RUSSELLVILLE,AL,35653,Y,,,,1,,9,34.493263289839,-87.727566259581
405,LEESVILLE LA,Supercenter,2204 S 5TH ST,LEESVILLE,LA,71446,Y,,,,1,,9,31.1431257,-93.2651126
408,"PORT ARTHUR, TX",Supercenter,8585 MEMORIAL BLVD,PORT ARTHUR,TX,77640,Y,,,,1,,9,29.8716577,-93.9332302
409,HALEYVILLE AL,Supercenter,42466 HIGHWAY 195,HALEYVILLE,AL,35565,Y,,,,1,,9,34.226488,-87.6214133
412,ATHENS TX,Supercenter,1405 E TYLER ST,ATHENS,TX,75751,,,,,0,Y,9,32.1935,-95.8432
418,FAIRBURY NE,Supercenter,2831 HIGHWAY 15,FAIRBURY,NE,68352,Y,,,,1,,9,40.1373089,-97.1810989
419,PRATT KS,Supercenter,2003 E 1ST ST,PRATT,KS,67124,Y,,,,1,,9,37.645604202968,-98.712320487241
421,DECATUR TX,Supercenter,800 S HIGHWAY 287,DECATUR,TX,76234,Y,,,,1,,9,33.229161875608,-97.578807124245
422,ROBINSON IL,Supercenter,1304 E MAIN ST,ROBINSON,IL,62454,Y,,,,1,,9,39.006049958256,-87.724059251536
424,CLANTON AL,Supercenter,1415 7TH ST S,CLANTON,AL,35045,,,Y,,1,,9,32.8355,-86.6425
425,"BRENT, AL",Supercenter,10675 HIGHWAY 5,BRENT,AL,35034,Y,,,,1,,9,32.96174805085,-87.16975397704
427,GREENVILLE TX,Supercenter,7401 INTERSTATE HIGHWAY 30,GREENVILLE,TX,75402,Y,,,,1,,9,33.095700869576,-96.107693743696
429,EDINBURG TX,Supercenter,1724 W UNIVERSITY DR,EDINBURG,TX,78539,Y,,,,1,,9,26.303920401286,-98.180164286301
432,TALLADEGA AL,Supercenter,214 HAYNES ST,TALLADEGA,AL,35160,,,,,0,Y,9,33.4354,-86.1134
433,"HUNTSVILLE (N), AL",Supercenter,2200 SPARKMAN DR NW,HUNTSVILLE,AL,35810,Y,,,,1,,9,34.763085917165,-86.593620092685
435,HIGHLAND IL,Supercenter,12495 STATE ROUTE 143,HIGHLAND,IL,62249,Y,,,,1,,9,38.758605708229,-89.684800337217
437,SEALY TX,Supercenter,310 OVERCREEK WAY,SEALY,TX,77474,,Y,,,1,,9,29.7789913,-96.1568381
440,ROCKPORT TX /FULTON,Supercenter,2401 HIGHWAY 35 N,ROCKPORT,TX,78382,Y,,,,1,,9,28.047105735752,-97.042557563157
442,KINGSVILLE TX,Supercenter,1133 GENERAL CAVAZOS BLVD,KINGSVILLE,TX,78363,Y,,,,1,,9,27.491337908106,-97.853118004403
443,HONDO TX,Supercenter,109 22ND ST,HONDO,TX,78861,Y,,,,1,,9,29.345620130256,-99.126962150748
445,LEITCHFIELD KY,Supercenter,1801 ELIZABETHTOWN RD,LEITCHFIELD,KY,42754,Y,,,,1,,9,37.486698551628,-86.26642608607
446,MADISONVILLE TX,Wal-Mart,1620 E MAIN ST,MADISONVILLE,TX,77864,,,,,0,Y,9,30.9533,-95.9091
448,SHREVEPORT LA,Supercenter,6235 W PORT AVE,SHREVEPORT,LA,71129,,Y,,,1,,9,32.5135356,-93.7477839
450,SHREVEPORT LA,Supercenter,9550 MANSFIELD RD,SHREVEPORT,LA,71118,,,,,0,Y,9,32.3977,-93.8025
452,MCALLEN TX,Supercenter,2800 W NOLANA AVE,MCALLEN,TX,78504,Y,,,,1,,9,26.2556,-98.2303
453,MALDEN MO,Wal-Mart,1007 N DOUGLASS ST,MALDEN,MO,63863,,,,,0,Y,9,36.5672,-89.9737
454,FAIRFIELD IL,Supercenter,150 COMMERCE DRIVE,FAIRFIELD,IL,62837,,,,,0,Y,9,38.3782,-88.3593
457,VIDOR TX,Supercenter,1360 N MAIN ST,VIDOR,TX,77662,Y,,,,1,,9,30.143843179305,-94.016161476874
461,EAGLE PASS TX,Supercenter,496 S BIBB AVE,EAGLE PASS,TX,78852,Y,,,,1,,9,28.7028,-100.4818
463,BEEVILLE TX,Supercenter,502 E FM 351,BEEVILLE,TX,78102,Y,,,,1,,9,28.428909372913,-97.744123885445
464,CORPUS CHRISTI TX,Supercenter,3829 US HIGHWAY 77,CORPUS CHRISTI,TX,78410,Y,,,,1,,9,27.7635302,-97.4033191
465,FLORESVILLE TX,Supercenter,305 10TH STREET,FLORESVILLE,TX,78114,,,,,0,Y,9,29.1693,-98.1936
466,BOLIVAR TN,Supercenter,1604 W MARKET ST,BOLIVAR,TN,38008,Y,,,,1,,9,35.278525967296,-89.025355739042
468,TEXARKANA AR,Supercenter,133 ARKANSAS BLVD,TEXARKANA,AR,71854,Y,,,,1,,9,33.460353162616,-94.041238334724
469,LAKE CHARLES LA,Supercenter,3415 GERSTNER MEMORIAL BLVD,LAKE CHARLES,LA,70607,Y,,,,1,,9,30.195373494315,-93.179976290773
471,"LANCASTER, TX",Supercenter,150 N INTERSTATE 35 E,LANCASTER,TX,75146,Y,,,,1,,9,32.5920798,-96.7561083
473,GIDDINGS TX,Wal-Mart,2374 E AUSTIN ST,GIDDINGS,TX,78942,,,,,0,Y,9,30.1777,-96.9332
476,GATESVILLE TX,Supercenter,2805 S STATE HIGHWAY 36,GATESVILLE,TX,76528,Y,,,,1,,9,31.425191069291,-97.715628190831
478,PEARSALL TX,Wal-Mart,819 N OAK ST,PEARSALL,TX,78061,,,,,0,Y,9,28.8923,-99.0944
480,PITTSFIELD IL,Wal-Mart,151 SHETLAND DR,PITTSFIELD,IL,62363,Y,,,,1,,9,39.60429635254,-90.824179975928
481,MATTOON IL,Supercenter,101 DETTRO DR,MATTOON,IL,61938,Y,,,,1,,9,39.4802,-88.3762
482,W. COLUMBIA TX EF,Wal-Mart,301 N COLUMBIA DR,WEST COLUMBIA,TX,77486,,,,,0,Y,9,29.1408,-95.6694
485,DONALDSONVILLE LA,Supercenter,37000 HWY 3089,DONALDSONVILLE,LA,70346,Y,,,,1,,9,30.1051938,-90.9875923
488,QUINCY FL,Supercenter,1940 PAT THOMAS PKWY,QUINCY,FL,32351,Y,,,,1,,9,30.558432161092,-84.592833491075
492,VINCENNES IN,Supercenter,650 KIMMELL RD,VINCENNES,IN,47591,Y,,,,1,,9,38.661412542527,-87.50355630527
493,"PARIS, KY",Supercenter,305 LETTON DR,PARIS,KY,40361,Y,Y,,,2,,9,38.197863401666,-84.276106867829
495,COLUMBUS MS,Supercenter,1913 HIGHWAY 45 N,COLUMBUS,MS,39705,Y,Y,,,2,,9,33.530840880557,-88.437237714064
497,"SHELBYVILLE, KY",Supercenter,500 TAYLORSVILLE RD,SHELBYVILLE,KY,40065,Y,Y,,,2,,9,38.209592348812,-85.262443279685
499,ENID OK,Supercenter,5505 W OWEN K GARRIOTT RD,ENID,OK,73703,Y,Y,,Y,3,,9,36.390623975505,-97.945003068969
500,EL PASO TX,Supercenter,4530 WOODROW BEAN,EL PASO,TX,79924,Y,Y,,,2,,9,31.7601001,-106.4870476
503,COLUMBUS TX,Wal-Mart,2103 MILAM ST,COLUMBUS,TX,78934,,,,,0,Y,9,29.7032,-96.5527
505,"DERIDDER, LA",Supercenter,1125 N PINE ST,DERIDDER,LA,70634,Y,,,,1,,9,30.865000987351,-93.285787211768
506,FLORA IL,Supercenter,1540 N WORTHEY ST,FLORA,IL,62839,Y,,,,1,,9,38.682024765953,-88.498223554027
511,SUMTER SC,Supercenter,1283 BROAD ST,SUMTER,SC,29150,Y,,,,1,,9,33.956954768233,-80.388719090887
515,MURPHY NC,Supercenter,2330 US 19,MURPHY,NC,28906,Y,,,,1,,9,35.110010366469,-84.007244115549
522,CROSBY TX,Supercenter,14215 FM 2100 RD,CROSBY,TX,77532,Y,,,,1,,9,29.892962981833,-95.063430502308
523,CARTHAGE TX,Supercenter,4609 NW LOOP 436,CARTHAGE,TX,75633,Y,,,,1,,9,32.1570412,-94.338114
524,KENEDY TX,Supercenter,200 BUSINESS PARK BLVD,KENEDY,TX,78119,,Y,,,1,,9,28.834087941589,-97.866331916235
528,"BRADENTON, FL",Supercenter,2911 53RD AVE E,BRADEN RIVER,FL,34203,Y,,,,1,,9,27.4547,-82.5359
529,TEXAS CITY TX,Supercenter,6410 INTERSTATE 45,LA MARQUE,TX,77568,Y,,,,1,,9,29.403626762951,-95.034554501556
530,"EL DORADO, AR",Supercenter,2730 N WEST AVE,EL DORADO,AR,71730,Y,,,,1,,9,33.241116342679,-92.665771478001
531,LAFAYETTE LA (W),Supercenter,3142 AMBASSADOR CAFFERY PKWY,LAFAYETTE,LA,70506,Y,Y,Y,,3,,9,30.187634270943,-92.075086671405
532,GONZALES LA,Supercenter,308 N AIRLINE HWY,GONZALES,LA,70737,Y,Y,Y,,3,,9,30.2385294,-90.9200987
533,NEW IBERIA LA,Supercenter,1205 E ADMIRAL DOYLE DR,NEW IBERIA,LA,70560,Y,,,,1,,9,29.978972892916,-91.809185851008
536,ABILENE TX (N),Supercenter,1650 STATE HIGHWAY 351,ABILENE,TX,79601,,,,,0,Y,9,32.4682,-99.7182
537,ODESSA TX,Supercenter,4210 JOHN BEN SHEPPERD PKWY,ODESSA,TX,79762,Y,Y,,,2,,9,31.894720719818,-102.334383387536
539,ALEXANDRIA LA,Supercenter,2050 N MALL DR,ALEXANDRIA,LA,71301,Y,,,,1,,9,31.277303452262,-92.451606910011
544,"DEL CITY (MWC), OK",Supercenter,5401 TINKER DIAGONAL ST,DEL CITY,OK,73115,,,,,0,Y,9,35.4449,-97.446
545,MANCHESTER KY,Wal-Mart,240 MANCHESTER SQUARE SHPG CTR,MANCHESTER,KY,40962,,,,,0,Y,9,37.1511,-83.7793
546,"RICHMOND, TX",Supercenter,5330 FM 1640 RD,RICHMOND,TX,77469,Y,Y,Y,,3,,9,29.5821811,-95.7607832
549,HOBBS NM,Supercenter,3800 N LOVINGTON HWY,HOBBS,NM,88240,Y,,,,1,,9,32.741797990089,-103.162283502092
550,LAWRENCEVILLE IL,Supercenter,2610 W HAVEN RD,LAWRENCEVILLE,IL,62439,Y,,,,1,,9,38.727864381127,-87.698967845781
552,WHITESBURG KY,Wal-Mart,350 WHITESBURG PLAZA,WHITESBURG,KY,41858,,,,,0,Y,9,37.1388,-82.855
554,LAREDO TX,Wal-Mart,5610 SAN BERNARDO AVE,LAREDO,TX,78041,Y,Y,,,2,,9,27.552352874586,-99.504304105943
556,WAYCROSS GA,Supercenter,2425 MEMORIAL DR,WAYCROSS,GA,31503,,,,,0,Y,9,31.2137,-82.3557
558,SALINA KS,Supercenter,2900 S 9TH ST,SALINA,KS,67401,Y,,,,1,,9,38.786353951606,-97.612935802493
564,"OKLAHOMA CITY(W), OK",Supercenter,6100 W RENO AVE,OKLAHOMA CITY,OK,73127,Y,,,,1,,9,35.464110098039,-97.622615837605
565,CORSICANA TX,Supercenter,3801 W STATE HIGHWAY 31,CORSICANA,TX,75110,Y,,,,1,,9,32.069110141921,-96.506533360793
567,CALDWELL TX,Wal-Mart,475 STATE HIGHWAY 36 N,CALDWELL,TX,77836,,,,,0,Y,9,30.5298,-96.7143
568,CARTHAGE TN,Supercenter,125 MYERS ST,CARTHAGE,TN,37030,Y,,,,1,,9,36.24364476983,-85.940316714498
569,COLUMBIA KY,Supercenter,2988 BURKESVILLE RD,COLUMBIA,KY,42728,Y,,,,1,,9,37.074627510986,-85.339059057375
572,KILGORE TX,Supercenter,1201 STONE ST,KILGORE,TX,75662,Y,,,,1,,9,32.392263103938,-94.864068085693
577,OLATHE KS,Supercenter,13600 S ALDEN ST,OLATHE,KS,66062,Y,,,,1,,9,38.882397522094,-94.756409864623
581,MARSHALLTOWN IA,Supercenter,2802 S CENTER ST,MARSHALLTOWN,IA,50158,Y,Y,,,2,,9,42.0128709139,-92.912203104845
583,ONEIDA TN,Supercenter,19740 ALBERTA ST,ONEIDA,TN,37841,Y,,,,1,,9,36.533281710755,-84.487621730971
586,CONWAY SC,Supercenter,2709 CHURCH ST STE A,CONWAY,SC,29526,Y,,,,1,,9,33.8360035,-79.0478143
587,SPARTA TN,Supercenter,202 SAM WALTON DR,SPARTA,TN,38583,Y,,,,1,,9,35.929593348077,-85.487550266155
588,ALBANY GA,Supercenter,2825 LEDO RD,ALBANY,GA,31707,Y,,,,1,,9,31.622595320411,-84.213641447899
591,CYNTHIANA KY,Supercenter,805 US HIGHWAY 27 S,CYNTHIANA,KY,41031,,,,,0,Y,9,38.3964,-84.2949
594,"FAYETTEVILLE, GA",Supercenter,125 PAVILION PKWY,FAYETTEVILLE,GA,30214,Y,,,,1,,9,33.480013202329,-84.441246611901
598,"KEARNEY, NE",Supercenter,5411 2ND AVE,KEARNEY,NE,68847,Y,,,,1,,9,40.727176799241,-99.083720356614
599,KINGSPORT TN,Supercenter,3200 FORT HENRY DR,KINGSPORT,TN,37664,Y,,,Y,2,,9,36.510334222924,-82.516720594095
600,PAMPA TX,Supercenter,2801 NO. CHARLES ST.,PAMPA,TX,79065,Y,,,,1,,9,35.536297,-100.9601552
601,SAN ANGELO TX,Supercenter,5501 SHERWOOD WAY,SAN ANGELO,TX,76904,Y,,,,1,,9,31.428263493063,-100.511063289418
604,DOTHAN AL,Supercenter,4310 MONTGOMERY HWY,DOTHAN,AL,36303,Y,,,,1,,9,31.264433484755,-85.440920852535
607,HOBART OK,Wal-Mart,923 W 11TH ST,HOBART,OK,73651,Y,,,,1,,9,35.0255,-99.0944
609,HANNIBAL MO,Supercenter,3650 STARDUST DR,HANNIBAL,MO,63401,Y,,,,1,,9,39.722638643478,-91.399568362074
611,ROSWELL NM,Supercenter,4500 N MAIN ST STE A,ROSWELL,NM,88201,Y,,,,1,,9,33.342375343871,-104.523350065588
615,CARTERSVILLE GA,Supercenter,101 MARKET PLACE BLVD,CARTERSVILLE,GA,30121,Y,Y,,,2,,9,34.1652304,-84.7997613
616,"ORANGEBURG, SC",Supercenter,2795 NORTH RD,ORANGEBURG,SC,29118,Y,,,,1,,9,33.527701701023,-80.891362493253
617,SULLIVAN IN,Wal-Mart,757 W WOLFE ST,SULLIVAN,IN,47882,,Y,,,1,,9,39.101,-87.4102
619,DAYTON TN,Supercenter,3034 RHEA COUNTY HWY,DAYTON,TN,37321,Y,,,,1,,9,35.460156842381,-85.046176788869
620,BRISTOL TN,Supercenter,220 CENTURY BLVD,BRISTOL,TN,37620,Y,,,Y,2,,9,36.542469399214,-82.235217119203
621,LAKE CITY SC,Supercenter,900 US 52 HWY,LAKE CITY,SC,29560,Y,,,,1,,9,33.847251118526,-79.764315174716
624,NEWBERRY SC,Supercenter,2812 MAIN ST,NEWBERRY,SC,29108,Y,,,Y,2,,9,34.282499673726,-81.593552263952
626,SEMINOLE TX,Wal-Mart,2000 HOBBS HWY,SEMINOLE,TX,79360,,,,,0,Y,9,32.721,-102.6828
629,UNION SC,Supercenter,513 N DUNCAN BYP,UNION,SC,29379,,,,,0,Y,9,34.7269,-81.6202
630,FLORENCE SC,Supercenter,230 N BELTLINE DR,FLORENCE,SC,29501,Y,,Y,,2,,9,34.189439770722,-79.824256861572
639,BRUNSWICK GA,Supercenter,150 ALTAMA CONNECTOR,BRUNSWICK,GA,31525,Y,,,,1,,9,31.214734235228,-81.480348024385
641,GREENVILLE SC,Supercenter,6134 WHITE HORSE RD,GREENVILLE,SC,29611,Y,,,,1,,9,34.853785905361,-82.453889993341
642,CHERAW SC,Supercenter,1040 CHESTERFIELD HWY,CHERAW,SC,29520,Y,,,,1,,9,34.699200061507,-79.932067594051
644,ANDERSON SC,Supercenter,651 HIGHWAY 28 BYP,ANDERSON,SC,29624,Y,,,,1,,9,34.491041267695,-82.676124155173
646,ANAMOSA IA,Supercenter,101 115TH ST,ANAMOSA,IA,52205,Y,,,,1,,9,42.101696993206,-91.265109912822
651,BEAUMONT TX,Supercenter,4145 DOWLEN RD,BEAUMONT,TX,77706,Y,,,,1,,9,30.121624689359,-94.165118948081
653,HOPKINSVILLE KY,Supercenter,300 CLINIC DR,HOPKINSVILLE,KY,42240,,,,,0,Y,9,36.8621,-87.4851
655,MADISONVILLE KY,Supercenter,420 MEMORIAL DR,HANSON,KY,42413,Y,,,,1,,9,37.4172671,-87.4808336
657,COOKEVILLE TN,Supercenter,768 S JEFFERSON AVE,COOKEVILLE,TN,38501,Y,,,,1,,9,36.172338859941,-85.501002769957
664,HAYS KS,Supercenter,4301 VINE ST,HAYS,KS,67601,Y,,,Y,2,,9,38.901894769686,-99.317907480029
665,CAMPBELLSVILLE KY,Supercenter,725 CAMPBELLSVILLE BYP,CAMPBELLSVILLE,KY,42718,Y,,,,1,,9,37.350043640997,-85.374990097152
666,SEBRING FL,Supercenter,3525 US HIGHWAY 27 N,SEBRING,FL,33870,Y,,,,1,,9,27.512983636081,-81.494569059675
667,TULLAHOMA TN,Supercenter,2111 N JACKSON ST,TULLAHOMA,TN,37388,Y,,,,1,,9,35.391698885659,-86.239647266264
668,"MCMINNVILLE, TN",Supercenter,915 N CHANCERY ST,MCMINNVILLE,TN,37110,Y,,,,1,,9,35.698625169774,-85.785936771283
670,CULLMAN AL,Supercenter,626 OLIVE ST SW,CULLMAN,AL,35055,Y,,,,1,,9,34.151519809613,-86.838855256103
672,"ALCOA, TN",Supercenter,1030 HUNTERS XING,ALCOA,TN,37701,Y,,,Y,2,,9,35.771040671262,-83.989499763951
674,"GALLATIN, TN",Supercenter,1112 NASHVILLE PIKE,GALLATIN,TN,37066,Y,,,,1,,9,36.374554395944,-86.476010960601
676,ROCKWOOD/HARRIMAN TN,Supercenter,1102 NO. GATEWAY AVE,ROCKWOOD,TN,37854,Y,,,,1,,9,35.881734738097,-84.660709125706
677,DYERSBURG TN,Supercenter,2650 LAKE RD,DYERSBURG,TN,38024,Y,,,,1,,9,36.063428225328,-89.39573670182
678,NEWPORT TN,Supercenter,1075 COSBY HWY,NEWPORT,TN,37821,Y,,,,1,,9,35.943327152873,-83.208337978521
680,GREENEVILLE TN,Supercenter,3755 E ANDREW JOHNSON HWY,GREENEVILLE,TN,37745,Y,Y,,,2,,9,36.1631575,-82.8309861
681,GUNTERSVILLE AL,Supercenter,11697 US HIGHWAY 431,GUNTERSVILLE,AL,35976,Y,,,,1,,9,34.304056199432,-86.28475505168
683,LAWRENCEBURG TN,Supercenter,2130 N LOCUST AVE,LAWRENCEBURG,TN,38464,Y,,,,1,,9,35.27398639979,-87.318425049664
684,LEXINGTON TN,Supercenter,547 W CHURCH ST,LEXINGTON,TN,38351,Y,Y,,,2,,9,35.656831494372,-88.409524140267
686,FITZGERALD GA,Supercenter,120 BENJAMIN H HILL DR W,FITZGERALD,GA,31750,Y,,,,1,,9,31.692229895626,-83.246742560289
688,"NASHVILLE (S), TN",Supercenter,5824 NOLENSVILLE PIKE,NASHVILLE,TN,37211,Y,,,,1,,9,36.0725,-86.724
693,JACKSON KY,Wal-Mart,1589 KENTUCKY,JACKSON,KY,41339,Y,,,,1,,9,37.4868,-83.2913
696,PRESTONSBURG KY,Wal-Mart,477 VILLAGE DR,PRESTONSBURG,KY,41653,Y,,,,1,,9,37.656255094386,-82.7810858696
699,OXFORD MS,Supercenter,2530 JACKSON AVE W,OXFORD,MS,38655,Y,Y,Y,,3,,9,34.362017348032,-89.565236463976
700,SELMA AL,Supercenter,1501 AL HIGHWAY 14 E,SELMA,AL,36703,Y,,,,1,,9,32.431530682987,-87.010687995791
701,"OWENSBORO, KY",Supercenter,5031 FREDERICA ST,OWENSBORO,KY,42301,Y,,,,1,,9,37.71993255875,-87.124464395793
702,WINCHESTER KY,Supercenter,1859 BYPASS RD,WINCHESTER,KY,40391,Y,Y,,,2,,9,37.98860623861,-84.208932013242
707,CLARKSDALE MS,Supercenter,1000 S STATE ST,CLARKSDALE,MS,38614,Y,,,,1,,9,34.184814408547,-90.589442504167
708,VICKSBURG MS,Supercenter,2150 IOWA BLVD,VICKSBURG,MS,39180,Y,,,,1,,9,32.307505436258,-90.893540762498
711,GLASGOW KY,Supercenter,2345 HAPPY VALLEY RD,GLASGOW,KY,42141,Y,,,,1,,9,37.022282040844,-85.934135270882
713,DADE CITY FL,Wal-Mart,12650 US HIGHWAY 301,DADE CITY,FL,33525,,,,,0,Y,9,28.3318,-82.2446
714,WEST HELENA AR,Supercenter,602 SHELIA STREET,HELENA-WEST HELENA,AR,72390,,,,,0,Y,9,34.5496,-90.6545
716,GREENWOOD MS,Supercenter,2202 HIGHWAY 82 W,GREENWOOD,MS,38930,Y,,,,1,,9,33.528529003855,-90.22377802939
723,TROY AL,Supercenter,1420 HIGHWAY 231 S,TROY,AL,36081,Y,Y,,,2,,9,31.779100495091,-85.941443818954
726,ALEXANDER CITY AL,Supercenter,2643 HIGHWAY 280,ALEXANDER CITY,AL,35010,Y,,,Y,2,,9,32.934745865756,-85.972383953325
727,CEDARTOWN GA,Supercenter,1585 ROME HWY,CEDARTOWN,GA,30125,,,,,0,Y,9,34.0112,-85.2459
730,SYLACAUGA AL,Supercenter,41301 US HIGHWAY 280,SYLACAUGA,AL,35150,Y,,,,1,,9,33.175460918656,-86.289803937785
731,DEMOPOLIS AL,Supercenter,969 US HIGHWAY 80 W,DEMOPOLIS,AL,36732,Y,,,,1,,9,32.495047630067,-87.851948418243
733,"VALLEY, AL",Supercenter,3501 20TH AVE,VALLEY,AL,36854,Y,,,,1,,9,32.793446509953,-85.159592993926
736,RUSSELVILLE KY,Supercenter,120 SAM WALTON DR,RUSSELLVILLE,KY,42276,Y,,,,1,,9,36.8453199,-86.887219
737,LEWISBURG TN,Supercenter,1334 N ELLINGTON PKWY,LEWISBURG,TN,37091,Y,Y,,,2,,9,35.468658406006,-86.792048551467
742,KINGSPORT TN,Supercenter,2500 W STONE DR,KINGSPORT,TN,37660,Y,Y,,,2,,9,36.555519902626,-82.602427703186
743,OKLAHOMA CITY OK,Supercenter,100 EAST I-240 SERVICE RD,OKLAHOMA CITY,OK,73149,,,,,0,Y,9,35.395,-97.4972
751,PELLA IA,Supercenter,1650 WASHINGTON ST,PELLA,IA,50219,Y,,,,1,,9,41.410591424333,-92.934133090892
752,PASADENA TX,Supercenter,5200 FAIRMONT PKWY,PASADENA,TX,77505,Y,,,Y,2,,9,29.649565366095,-95.160418171284
754,STATESBORO GA,Supercenter,147 NORTHSIDE DR E,STATESBORO,GA,30458,Y,,,,1,,9,32.437435739472,-81.761167534986
756,SUMMERVILLE GA,Supercenter,13427 HIGHWAY 27,TRION,GA,30753,Y,,,,1,,9,34.520143987364,-85.314411663523
758,AMERICUS GA,Supercenter,1711 E LAMAR ST,AMERICUS,GA,31709,,,,,0,Y,9,32.0404,-84.2153
759,WAUCHULA FL,Supercenter,1480 US HIGHWAY 17 N,WAUCHULA,FL,33873,,,,,0,Y,9,27.5517,-81.8074
760,HARDINSBURG KY,Wal-Mart,1002 OLD US 60 E,HARDINSBURG,KY,40143,,,,,0,Y,9,37.7512,-86.4537
761,"RACELAND, LA",Supercenter,4858 HIGHWAY 1,RACELAND,LA,70394,Y,,,,1,,9,29.693027812138,-90.551837338705
762,BIRMINGHAM/CENTERPOINT,Supercenter,9248 PARKWAY E,BIRMINGHAM,AL,35206,Y,,,,1,,9,33.5206824,-86.8024326
764,BESSEMER AL,Supercenter,750 ACADEMY DR,BESSEMER,AL,35022,Y,,,,1,,9,33.367296601163,-87.002974940061
766,FLORENCE AL,Supercenter,3100 HOUGH RD,FLORENCE,AL,35630,Y,Y,,,2,,9,34.836065170733,-87.626049004548
769,VENICE FL,Supercenter,4150 TAMIAMI TRL S,VENICE,FL,34293,Y,,,,1,,9,27.0998315,-82.4442832
